DeviceName,DeviceType,Timestamp,UOM1,UOM1Value,UOM2,UOM2Value
ELEC812,ELECTRIC,20240313 10:43:45,kWH,84.1472637,kVA,2.8903502
GPS812,GPS,20240313 10:43:45,Latitude,51.9612248,Longitude,-110.2963635
GAS812,GAS,20240313 10:43:45,CF,6.1860757,PSI,0.457531
H2O812,H2O,20240313 10:43:45,CM,68.6968001,TEMPCelsius,23.834847
ELEC813,ELECTRIC,20240313 10:43:45,kWH,14.7549366,kVA,5.5787192
GPS813,GPS,20240313 10:43:45,Latitude,51.7320615,Longitude,-110.4599396
GAS813,GAS,20240313 10:43:45,CF,51.6850838,PSI,0.7340241
H2O813,H2O,20240313 10:43:45,CM,4.670680,TEMPCelsius,-2.7076875
ELEC814,ELECTRIC,20240313 10:43:45,kWH,85.2430474,kVA,4.7946655
GPS814,GPS,20240313 10:43:45,Latitude,50.4158100,Longitude,-110.372327
GAS814,GAS,20240313 10:43:45,CF,17.1574280,PSI,0.105320
H2O814,H2O,20240313 10:43:45,CM,4.6054368,TEMPCelsius,14.4273964
ELEC815,ELECTRIC,20240313 10:43:45,kWH,90.6706484,kVA,4.9804437
GPS815,GPS,20240313 10:43:45,Latitude,49.2603145,Longitude,-111.7375330
GAS815,GAS,20240313 10:43:45,CF,81.9824834,PSI,0.4549779
H2O815,H2O,20240313 10:43:45,CM,34.3581150,TEMPCelsius,28.2068179
ELEC816,ELECTRIC,20240313 10:43:45,kWH,81.4792772,kVA,0.7109570
GPS816,GPS,20240313 10:43:45,Latitude,49.225339,Longitude,-111.2050900
GAS816,GAS,20240313 10:43:45,CF,23.5466279,PSI,1.9194895
H2O816,H2O,20240313 10:43:45,CM,67.1027890,TEMPCelsius,18.2482311
ELEC817,ELECTRIC,20240313 10:43:45,kWH,49.766968,kVA,5.8986403
GPS817,GPS,20240313 10:43:45,Latitude,50.9144430,Longitude,-111.2368489
GAS817,GAS,20240313 10:43:45,CF,22.2330740,PSI,0.4046927
H2O817,H2O,20240313 10:43:45,CM,87.2181937,TEMPCelsius,-1.4252729
ELEC818,ELECTRIC,20240313 10:43:45,kWH,65.9238247,kVA,9.9528467
GPS818,GPS,20240313 10:43:45,Latitude,51.1591318,Longitude,-111.4692265
GAS818,GAS,20240313 10:43:45,CF,88.7782237,PSI,1.1114334
H2O818,H2O,20240313 10:43:45,CM,87.6174320,TEMPCelsius,-2.6962869
ELEC819,ELECTRIC,20240313 10:43:45,kWH,39.5663903,kVA,2.5704947
GPS819,GPS,20240313 10:43:45,Latitude,50.9952677,Longitude,-110.5049812
GAS819,GAS,20240313 10:43:45,CF,43.5893669,PSI,0.1581151
H2O819,H2O,20240313 10:43:45,CM,65.541805,TEMPCelsius,8.8995974
ELEC820,ELECTRIC,20240313 10:43:45,kWH,42.8963492,kVA,4.3334115
GPS820,GPS,20240313 10:43:45,Latitude,49.2145173,Longitude,-110.5199821
GAS820,GAS,20240313 10:43:45,CF,46.6394084,PSI,1.2870184
H2O820,H2O,20240313 10:43:45,CM,1.1533812,TEMPCelsius,7.3029083
ELEC821,ELECTRIC,20240313 10:43:45,kWH,41.6433698,kVA,9.5950630
GPS821,GPS,20240313 10:43:45,Latitude,51.5988345,Longitude,-111.8573605
GAS821,GAS,20240313 10:43:45,CF,88.5461277,PSI,0.1482210
H2O821,H2O,20240313 10:43:45,CM,63.3463623,TEMPCelsius,2.8783419
ELEC822,ELECTRIC,20240313 10:43:45,kWH,3.7831085,kVA,5.5343524
GPS822,GPS,20240313 10:43:45,Latitude,51.664520,Longitude,-111.7347861
GAS822,GAS,20240313 10:43:45,CF,93.9522511,PSI,0.6133773
H2O822,H2O,20240313 10:43:45,CM,16.4977517,TEMPCelsius,20.1193450
ELEC823,ELECTRIC,20240313 10:43:45,kWH,6.5388332,kVA,3.4594943
GPS823,GPS,20240313 10:43:45,Latitude,49.4284415,Longitude,-110.9030873
GAS823,GAS,20240313 10:43:45,CF,63.6612696,PSI,0.4425548
H2O823,H2O,20240313 10:43:45,CM,29.6524895,TEMPCelsius,18.1641807
ELEC824,ELECTRIC,20240313 10:43:45,kWH,90.8367864,kVA,8.684391
GPS824,GPS,20240313 10:43:45,Latitude,51.2546433,Longitude,-111.7094285
GAS824,GAS,20240313 10:43:45,CF,75.7836308,PSI,0.6709549
H2O824,H2O,20240313 10:43:45,CM,43.5759503,TEMPCelsius,2.5882162
ELEC825,ELECTRIC,20240313 10:43:45,kWH,74.634930,kVA,0.8070772
GPS825,GPS,20240313 10:43:45,Latitude,51.9715766,Longitude,-110.7910920
GAS825,GAS,20240313 10:43:45,CF,93.8078487,PSI,0.3465887
H2O825,H2O,20240313 10:43:45,CM,95.5711742,TEMPCelsius,7.613837
ELEC826,ELECTRIC,20240313 10:43:45,kWH,75.1959777,kVA,3.487635
GPS826,GPS,20240313 10:43:45,Latitude,51.3302189,Longitude,-110.3073555
GAS826,GAS,20240313 10:43:45,CF,3.5896291,PSI,0.153945
H2O826,H2O,20240313 10:43:45,CM,19.5908288,TEMPCelsius,15.3691422
ELEC827,ELECTRIC,20240313 10:43:45,kWH,48.9951696,kVA,8.7466567
GPS827,GPS,20240313 10:43:45,Latitude,50.9256048,Longitude,-110.1975085
GAS827,GAS,20240313 10:43:45,CF,40.4918637,PSI,1.6266635
H2O827,H2O,20240313 10:43:45,CM,25.6821051,TEMPCelsius,25.6837075
ELEC828,ELECTRIC,20240313 10:43:45,kWH,75.7392396,kVA,3.2997160
GPS828,GPS,20240313 10:43:45,Latitude,50.2356022,Longitude,-110.6326407
GAS828,GAS,20240313 10:43:45,CF,43.2494858,PSI,1.8783235
H2O828,H2O,20240313 10:43:45,CM,77.9177867,TEMPCelsius,25.9413500
ELEC829,ELECTRIC,20240313 10:43:45,kWH,8.880758,kVA,6.8307346
GPS829,GPS,20240313 10:43:45,Latitude,51.1460911,Longitude,-110.4796048
GAS829,GAS,20240313 10:43:45,CF,17.5295923,PSI,1.3222129
H2O829,H2O,20240313 10:43:45,CM,87.4257403,TEMPCelsius,16.1167232
ELEC830,ELECTRIC,20240313 10:43:45,kWH,21.3291246,kVA,0.4621331
GPS830,GPS,20240313 10:43:45,Latitude,50.5087099,Longitude,-110.2590671
GAS830,GAS,20240313 10:43:45,CF,54.4143549,PSI,1.5821113
H2O830,H2O,20240313 10:43:45,CM,42.7615007,TEMPCelsius,3.7332711
ELEC831,ELECTRIC,20240313 10:43:45,kWH,74.9634889,kVA,0.1943236
GPS831,GPS,20240313 10:43:45,Latitude,50.6308304,Longitude,-111.8206295
GAS831,GAS,20240313 10:43:45,CF,19.2063498,PSI,1.3824690
H2O831,H2O,20240313 10:43:45,CM,36.2366193,TEMPCelsius,21.216869
ELEC832,ELECTRIC,20240313 10:43:45,kWH,30.8590054,kVA,5.2837928
GPS832,GPS,20240313 10:43:45,Latitude,49.9390858,Longitude,-111.2701388
GAS832,GAS,20240313 10:43:45,CF,33.1992041,PSI,0.4959546
H2O832,H2O,20240313 10:43:45,CM,74.6725343,TEMPCelsius,18.8730440
ELEC833,ELECTRIC,20240313 10:43:45,kWH,26.5034137,kVA,0.1951995
GPS833,GPS,20240313 10:43:45,Latitude,51.5421099,Longitude,-110.1299409
GAS833,GAS,20240313 10:43:45,CF,61.9634330,PSI,0.3687107
H2O833,H2O,20240313 10:43:45,CM,57.5538820,TEMPCelsius,19.3450425
ELEC834,ELECTRIC,20240313 10:43:45,kWH,62.9474095,kVA,9.9187418
GPS834,GPS,20240313 10:43:45,Latitude,49.1391956,Longitude,-110.3606453
GAS834,GAS,20240313 10:43:45,CF,34.5148434,PSI,0.5306870
H2O834,H2O,20240313 10:43:45,CM,74.3321046,TEMPCelsius,19.6505720
ELEC835,ELECTRIC,20240313 10:43:45,kWH,33.2298427,kVA,9.9487182
GPS835,GPS,20240313 10:43:45,Latitude,49.5548798,Longitude,-111.220315
GAS835,GAS,20240313 10:43:45,CF,20.1012965,PSI,1.4858520
H2O835,H2O,20240313 10:43:45,CM,68.4583106,TEMPCelsius,-3.2942519
ELEC836,ELECTRIC,20240313 10:43:45,kWH,81.795146,kVA,1.4755451
GPS836,GPS,20240313 10:43:45,Latitude,50.8605752,Longitude,-110.3322993
GAS836,GAS,20240313 10:43:45,CF,61.4383075,PSI,1.8262994
H2O836,H2O,20240313 10:43:45,CM,61.9561955,TEMPCelsius,12.9670899
ELEC837,ELECTRIC,20240313 10:43:45,kWH,96.3737720,kVA,0.823160
GPS837,GPS,20240313 10:43:45,Latitude,51.2194777,Longitude,-111.4648621
GAS837,GAS,20240313 10:43:45,CF,36.6794449,PSI,0.9196832
H2O837,H2O,20240313 10:43:45,CM,12.1119000,TEMPCelsius,23.5181217
ELEC838,ELECTRIC,20240313 10:43:45,kWH,34.8384769,kVA,3.3346868
GPS838,GPS,20240313 10:43:45,Latitude,51.1200719,Longitude,-111.1050834
GAS838,GAS,20240313 10:43:45,CF,31.2895655,PSI,1.1735853
H2O838,H2O,20240313 10:43:45,CM,59.1637208,TEMPCelsius,25.1534030
ELEC839,ELECTRIC,20240313 10:43:45,kWH,98.6239203,kVA,0.2451937
GPS839,GPS,20240313 10:43:45,Latitude,51.4341125,Longitude,-111.949149
GAS839,GAS,20240313 10:43:45,CF,65.4947117,PSI,0.26665
H2O839,H2O,20240313 10:43:45,CM,93.6300351,TEMPCelsius,12.331488
ELEC840,ELECTRIC,20240313 10:43:45,kWH,3.1243128,kVA,9.2618466
GPS840,GPS,20240313 10:43:45,Latitude,49.7754150,Longitude,-111.9830150
GAS840,GAS,20240313 10:43:45,CF,82.6341660,PSI,1.8265212
H2O840,H2O,20240313 10:43:45,CM,76.2119062,TEMPCelsius,11.3645147
ELEC841,ELECTRIC,20240313 10:43:45,kWH,62.9010837,kVA,8.6652553
GPS841,GPS,20240313 10:43:45,Latitude,49.1622033,Longitude,-111.3649970
GAS841,GAS,20240313 10:43:45,CF,40.7939262,PSI,1.5378425
H2O841,H2O,20240313 10:43:45,CM,39.6486861,TEMPCelsius,1.7207574
ELEC842,ELECTRIC,20240313 10:43:45,kWH,44.5817064,kVA,2.9379334
GPS842,GPS,20240313 10:43:45,Latitude,49.8732794,Longitude,-111.8896812
GAS842,GAS,20240313 10:43:45,CF,77.3866285,PSI,0.3784207
H2O842,H2O,20240313 10:43:45,CM,22.2217113,TEMPCelsius,3.7394070
ELEC843,ELECTRIC,20240313 10:43:45,kWH,20.8179714,kVA,5.3631985
GPS843,GPS,20240313 10:43:45,Latitude,49.512164,Longitude,-111.7746526
GAS843,GAS,20240313 10:43:45,CF,99.3584760,PSI,0.1866710
H2O843,H2O,20240313 10:43:45,CM,76.7602828,TEMPCelsius,28.3910484
ELEC844,ELECTRIC,20240313 10:43:45,kWH,5.2102871,kVA,6.6856246
GPS844,GPS,20240313 10:43:45,Latitude,50.1609499,Longitude,-110.893029
GAS844,GAS,20240313 10:43:45,CF,23.9505214,PSI,1.1800232
H2O844,H2O,20240313 10:43:45,CM,17.324952,TEMPCelsius,0.8767684
ELEC845,ELECTRIC,20240313 10:43:45,kWH,72.2894598,kVA,7.4748905
GPS845,GPS,20240313 10:43:45,Latitude,50.6120587,Longitude,-110.9547034
GAS845,GAS,20240313 10:43:45,CF,44.7014190,PSI,0.2967096
H2O845,H2O,20240313 10:43:45,CM,59.3466651,TEMPCelsius,8.7895531
ELEC846,ELECTRIC,20240313 10:43:45,kWH,0.7684409,kVA,9.4922420
GPS846,GPS,20240313 10:43:45,Latitude,50.9436044,Longitude,-110.6449347
GAS846,GAS,20240313 10:43:45,CF,65.5078869,PSI,0.5383894
H2O846,H2O,20240313 10:43:45,CM,16.5048600,TEMPCelsius,27.986276
ELEC847,ELECTRIC,20240313 10:43:45,kWH,60.483316,kVA,6.9379418
GPS847,GPS,20240313 10:43:45,Latitude,50.7024318,Longitude,-111.1127740
GAS847,GAS,20240313 10:43:45,CF,31.1633942,PSI,1.2116986
H2O847,H2O,20240313 10:43:45,CM,34.8219126,TEMPCelsius,20.4035861
ELEC848,ELECTRIC,20240313 10:43:45,kWH,52.7207130,kVA,0.893148
GPS848,GPS,20240313 10:43:45,Latitude,50.4300729,Longitude,-110.7503193
GAS848,GAS,20240313 10:43:45,CF,18.5400184,PSI,0.1716806
H2O848,H2O,20240313 10:43:45,CM,42.3398198,TEMPCelsius,20.5025851
ELEC849,ELECTRIC,20240313 10:43:45,kWH,19.3567529,kVA,2.4071029
GPS849,GPS,20240313 10:43:45,Latitude,51.2362937,Longitude,-111.1918996
GAS849,GAS,20240313 10:43:45,CF,45.8642666,PSI,0.498136
H2O849,H2O,20240313 10:43:45,CM,73.7390208,TEMPCelsius,25.3367542
ELEC850,ELECTRIC,20240313 10:43:45,kWH,65.1919871,kVA,9.6712866
GPS850,GPS,20240313 10:43:45,Latitude,49.7310122,Longitude,-111.3486514
GAS850,GAS,20240313 10:43:45,CF,49.9145855,PSI,0.506906
H2O850,H2O,20240313 10:43:45,CM,26.8812334,TEMPCelsius,10.8415335
ELEC851,ELECTRIC,20240313 10:43:45,kWH,10.9600628,kVA,3.8083308
GPS851,GPS,20240313 10:43:45,Latitude,49.3492707,Longitude,-111.1714341
GAS851,GAS,20240313 10:43:45,CF,94.7549148,PSI,0.7676336
H2O851,H2O,20240313 10:43:45,CM,33.9768535,TEMPCelsius,22.4508379
ELEC852,ELECTRIC,20240313 10:43:45,kWH,22.4033790,kVA,9.4507759
GPS852,GPS,20240313 10:43:45,Latitude,50.7870118,Longitude,-111.726608
GAS852,GAS,20240313 10:43:45,CF,53.4162685,PSI,1.3268143
H2O852,H2O,20240313 10:43:45,CM,53.3052688,TEMPCelsius,1.8816884
ELEC853,ELECTRIC,20240313 10:43:45,kWH,97.9507186,kVA,0.9469388
GPS853,GPS,20240313 10:43:45,Latitude,50.7537556,Longitude,-110.927296
GAS853,GAS,20240313 10:43:45,CF,55.5255578,PSI,0.9051821
H2O853,H2O,20240313 10:43:45,CM,67.1359300,TEMPCelsius,27.1412515
ELEC854,ELECTRIC,20240313 10:43:45,kWH,87.3765033,kVA,0.942342
GPS854,GPS,20240313 10:43:45,Latitude,49.7543963,Longitude,-110.1633034
GAS854,GAS,20240313 10:43:45,CF,26.5747817,PSI,0.6742489
H2O854,H2O,20240313 10:43:45,CM,9.4240871,TEMPCelsius,10.2981012
ELEC855,ELECTRIC,20240313 10:43:45,kWH,1.4373198,kVA,1.896478
GPS855,GPS,20240313 10:43:45,Latitude,51.2289845,Longitude,-111.3528972
GAS855,GAS,20240313 10:43:45,CF,18.688738,PSI,1.207627
H2O855,H2O,20240313 10:43:45,CM,46.110527,TEMPCelsius,22.5124778
ELEC856,ELECTRIC,20240313 10:43:45,kWH,19.5448733,kVA,6.3750776
GPS856,GPS,20240313 10:43:45,Latitude,50.3436101,Longitude,-111.620716
GAS856,GAS,20240313 10:43:45,CF,54.2954041,PSI,0.797859
H2O856,H2O,20240313 10:43:45,CM,34.3866282,TEMPCelsius,14.2542731
ELEC857,ELECTRIC,20240313 10:43:45,kWH,36.8429222,kVA,5.2014774
GPS857,GPS,20240313 10:43:45,Latitude,50.2871318,Longitude,-110.9473720
GAS857,GAS,20240313 10:43:45,CF,43.1107010,PSI,0.2217168
H2O857,H2O,20240313 10:43:45,CM,59.9021608,TEMPCelsius,22.2947514
ELEC858,ELECTRIC,20240313 10:43:45,kWH,67.7756808,kVA,5.6134078
GPS858,GPS,20240313 10:43:45,Latitude,51.8719209,Longitude,-110.3869277
GAS858,GAS,20240313 10:43:45,CF,74.9504477,PSI,0.1457086
H2O858,H2O,20240313 10:43:45,CM,29.6661120,TEMPCelsius,0.5835127
ELEC859,ELECTRIC,20240313 10:43:45,kWH,19.3278743,kVA,1.9277738
GPS859,GPS,20240313 10:43:45,Latitude,50.9035765,Longitude,-110.7625949
GAS859,GAS,20240313 10:43:45,CF,59.5242901,PSI,0.5130980
H2O859,H2O,20240313 10:43:45,CM,8.978190,TEMPCelsius,18.824268
ELEC860,ELECTRIC,20240313 10:43:45,kWH,87.31273,kVA,1.3864395
GPS860,GPS,20240313 10:43:45,Latitude,51.4989653,Longitude,-111.6555278
GAS860,GAS,20240313 10:43:45,CF,32.953720,PSI,1.2472417
H2O860,H2O,20240313 10:43:45,CM,43.7548033,TEMPCelsius,27.7776356
ELEC861,ELECTRIC,20240313 10:43:45,kWH,22.2790098,kVA,3.9410238
GPS861,GPS,20240313 10:43:45,Latitude,51.222195,Longitude,-111.392704
GAS861,GAS,20240313 10:43:45,CF,4.4005610,PSI,1.6803971
H2O861,H2O,20240313 10:43:45,CM,10.3444373,TEMPCelsius,26.8375311
ELEC862,ELECTRIC,20240313 10:43:45,kWH,23.6642019,kVA,3.5368382
GPS862,GPS,20240313 10:43:45,Latitude,50.3705015,Longitude,-111.8288237
GAS862,GAS,20240313 10:43:45,CF,68.3487508,PSI,1.8917577
H2O862,H2O,20240313 10:43:45,CM,72.1779229,TEMPCelsius,6.1867578
ELEC863,ELECTRIC,20240313 10:43:45,kWH,96.5239011,kVA,0.6903733
GPS863,GPS,20240313 10:43:45,Latitude,49.3042886,Longitude,-110.190661
GAS863,GAS,20240313 10:43:45,CF,80.6106319,PSI,0.396811
H2O863,H2O,20240313 10:43:45,CM,23.9141085,TEMPCelsius,17.4743693
ELEC864,ELECTRIC,20240313 10:43:45,kWH,83.8546800,kVA,8.7324250
GPS864,GPS,20240313 10:43:45,Latitude,49.9989856,Longitude,-110.2745867
GAS864,GAS,20240313 10:43:45,CF,46.9763829,PSI,0.6345827
H2O864,H2O,20240313 10:43:45,CM,24.6395028,TEMPCelsius,3.5228046
ELEC865,ELECTRIC,20240313 10:43:45,kWH,79.2185115,kVA,6.4503767
GPS865,GPS,20240313 10:43:45,Latitude,50.4983684,Longitude,-111.4995463
GAS865,GAS,20240313 10:43:45,CF,44.8103434,PSI,1.6836053
H2O865,H2O,20240313 10:43:45,CM,92.7354931,TEMPCelsius,22.8385
ELEC866,ELECTRIC,20240313 10:43:45,kWH,0.8293721,kVA,1.3407530
GPS866,GPS,20240313 10:43:45,Latitude,51.1789251,Longitude,-110.6233669
GAS866,GAS,20240313 10:43:45,CF,13.8599974,PSI,0.9443985
H2O866,H2O,20240313 10:43:45,CM,2.9467913,TEMPCelsius,5.2959487
ELEC867,ELECTRIC,20240313 10:43:45,kWH,35.3795503,kVA,1.2371739
GPS867,GPS,20240313 10:43:45,Latitude,50.4147685,Longitude,-110.4783778
GAS867,GAS,20240313 10:43:45,CF,69.6433917,PSI,1.6051067
H2O867,H2O,20240313 10:43:45,CM,16.3085226,TEMPCelsius,1.1053906
ELEC868,ELECTRIC,20240313 10:43:45,kWH,34.8066122,kVA,5.6515441
GPS868,GPS,20240313 10:43:45,Latitude,49.8007386,Longitude,-111.8089679
GAS868,GAS,20240313 10:43:45,CF,37.4229484,PSI,0.7550202
H2O868,H2O,20240313 10:43:45,CM,98.703941,TEMPCelsius,28.6926246
ELEC869,ELECTRIC,20240313 10:43:45,kWH,26.1398345,kVA,1.674415
GPS869,GPS,20240313 10:43:45,Latitude,50.3488508,Longitude,-110.1497223
GAS869,GAS,20240313 10:43:45,CF,2.5237545,PSI,0.4822045
H2O869,H2O,20240313 10:43:45,CM,88.6226670,TEMPCelsius,27.8049805
ELEC870,ELECTRIC,20240313 10:43:45,kWH,69.468058,kVA,9.7819643
GPS870,GPS,20240313 10:43:45,Latitude,51.3313035,Longitude,-111.7667724
GAS870,GAS,20240313 10:43:45,CF,95.9968435,PSI,0.3547383
H2O870,H2O,20240313 10:43:45,CM,16.8880457,TEMPCelsius,20.7296284
ELEC871,ELECTRIC,20240313 10:43:45,kWH,49.7332761,kVA,3.9799515
GPS871,GPS,20240313 10:43:45,Latitude,50.3152118,Longitude,-111.2550449
GAS871,GAS,20240313 10:43:45,CF,70.5887810,PSI,0.9494097
H2O871,H2O,20240313 10:43:45,CM,99.4423868,TEMPCelsius,-2.5914629
ELEC872,ELECTRIC,20240313 10:43:45,kWH,33.3803992,kVA,6.8903527
GPS872,GPS,20240313 10:43:45,Latitude,51.9639405,Longitude,-111.8409605
GAS872,GAS,20240313 10:43:45,CF,6.1225407,PSI,0.6285199
H2O872,H2O,20240313 10:43:45,CM,29.1598949,TEMPCelsius,28.5575348
ELEC873,ELECTRIC,20240313 10:43:45,kWH,8.1625287,kVA,6.1885360
GPS873,GPS,20240313 10:43:45,Latitude,50.2402937,Longitude,-111.3973320
GAS873,GAS,20240313 10:43:45,CF,79.9021693,PSI,0.4033784
H2O873,H2O,20240313 10:43:45,CM,80.1830851,TEMPCelsius,13.1877703
ELEC874,ELECTRIC,20240313 10:43:45,kWH,69.2026888,kVA,4.3076147
GPS874,GPS,20240313 10:43:45,Latitude,49.8286407,Longitude,-111.1090809
GAS874,GAS,20240313 10:43:45,CF,86.3880607,PSI,0.9699459
H2O874,H2O,20240313 10:43:45,CM,8.3129732,TEMPCelsius,6.6682605
ELEC875,ELECTRIC,20240313 10:43:45,kWH,2.3755359,kVA,9.1508691
GPS875,GPS,20240313 10:43:45,Latitude,49.4114058,Longitude,-110.3849833
GAS875,GAS,20240313 10:43:45,CF,72.1869042,PSI,1.796527
H2O875,H2O,20240313 10:43:45,CM,48.689152,TEMPCelsius,7.9224459
ELEC876,ELECTRIC,20240313 10:43:45,kWH,79.11443,kVA,7.5307171
GPS876,GPS,20240313 10:43:45,Latitude,51.3505080,Longitude,-110.1548496
GAS876,GAS,20240313 10:43:45,CF,55.7681418,PSI,0.8026572
H2O876,H2O,20240313 10:43:45,CM,14.5902488,TEMPCelsius,3.8551924
ELEC877,ELECTRIC,20240313 10:43:45,kWH,72.8417546,kVA,8.3036808
GPS877,GPS,20240313 10:43:45,Latitude,50.3723018,Longitude,-111.2153446
GAS877,GAS,20240313 10:43:45,CF,85.587999,PSI,1.3221656
H2O877,H2O,20240313 10:43:45,CM,24.2942171,TEMPCelsius,19.1261036
ELEC878,ELECTRIC,20240313 10:43:45,kWH,9.6411659,kVA,3.9299610
GPS878,GPS,20240313 10:43:45,Latitude,49.9204078,Longitude,-111.7097384
GAS878,GAS,20240313 10:43:45,CF,28.9830132,PSI,0.5347758
H2O878,H2O,20240313 10:43:45,CM,51.2505756,TEMPCelsius,-2.5370355
ELEC879,ELECTRIC,20240313 10:43:45,kWH,85.1783233,kVA,4.4785928
GPS879,GPS,20240313 10:43:45,Latitude,51.3671081,Longitude,-111.4844112
GAS879,GAS,20240313 10:43:45,CF,61.3205840,PSI,0.4762066
H2O879,H2O,20240313 10:43:45,CM,69.9817677,TEMPCelsius,1.1765778
ELEC880,ELECTRIC,20240313 10:43:45,kWH,41.1344638,kVA,1.3743827
GPS880,GPS,20240313 10:43:45,Latitude,50.2641212,Longitude,-111.6398439
GAS880,GAS,20240313 10:43:45,CF,45.8333266,PSI,1.945487
H2O880,H2O,20240313 10:43:45,CM,9.3635321,TEMPCelsius,25.2321402
ELEC881,ELECTRIC,20240313 10:43:45,kWH,24.1993163,kVA,3.5264037
GPS881,GPS,20240313 10:43:45,Latitude,51.7853907,Longitude,-110.6307845
GAS881,GAS,20240313 10:43:45,CF,2.6068265,PSI,1.8002939
H2O881,H2O,20240313 10:43:45,CM,44.3688494,TEMPCelsius,3.8232135
ELEC882,ELECTRIC,20240313 10:43:45,kWH,87.5965442,kVA,7.9003260
GPS882,GPS,20240313 10:43:45,Latitude,49.5832922,Longitude,-110.5840542
GAS882,GAS,20240313 10:43:45,CF,50.6513968,PSI,0.7423462
H2O882,H2O,20240313 10:43:45,CM,68.1865149,TEMPCelsius,21.8873461
ELEC883,ELECTRIC,20240313 10:43:45,kWH,74.9353536,kVA,3.8079954
GPS883,GPS,20240313 10:43:45,Latitude,49.54054,Longitude,-111.4441028
GAS883,GAS,20240313 10:43:45,CF,72.3946938,PSI,1.9311246
H2O883,H2O,20240313 10:43:45,CM,41.7231285,TEMPCelsius,17.430716
ELEC884,ELECTRIC,20240313 10:43:45,kWH,49.7126110,kVA,6.8979306
GPS884,GPS,20240313 10:43:45,Latitude,50.9719210,Longitude,-111.762009
GAS884,GAS,20240313 10:43:45,CF,47.6019761,PSI,0.3747419
H2O884,H2O,20240313 10:43:45,CM,17.7227501,TEMPCelsius,23.67399
ELEC885,ELECTRIC,20240313 10:43:45,kWH,11.5898196,kVA,5.843615
GPS885,GPS,20240313 10:43:45,Latitude,51.7271873,Longitude,-110.3200271
GAS885,GAS,20240313 10:43:45,CF,6.1778530,PSI,1.5115054
H2O885,H2O,20240313 10:43:45,CM,99.247155,TEMPCelsius,-3.3695061
ELEC886,ELECTRIC,20240313 10:43:45,kWH,0.5152287,kVA,7.8322578
GPS886,GPS,20240313 10:43:45,Latitude,49.8989871,Longitude,-110.6299336
GAS886,GAS,20240313 10:43:45,CF,23.9600243,PSI,1.9201033
H2O886,H2O,20240313 10:43:45,CM,21.3190946,TEMPCelsius,13.8851811
ELEC887,ELECTRIC,20240313 10:43:45,kWH,88.3746019,kVA,6.7605782
GPS887,GPS,20240313 10:43:45,Latitude,51.6911774,Longitude,-110.8485100
GAS887,GAS,20240313 10:43:45,CF,75.6651525,PSI,1.3986268
H2O887,H2O,20240313 10:43:45,CM,52.5652539,TEMPCelsius,22.1744512
ELEC888,ELECTRIC,20240313 10:43:45,kWH,87.38253,kVA,5.1678209
GPS888,GPS,20240313 10:43:45,Latitude,50.3874934,Longitude,-111.3161465
GAS888,GAS,20240313 10:43:45,CF,51.6656708,PSI,1.9775886
H2O888,H2O,20240313 10:43:45,CM,10.2055219,TEMPCelsius,-1.7200320
ELEC889,ELECTRIC,20240313 10:43:45,kWH,29.5443047,kVA,0.8608046
GPS889,GPS,20240313 10:43:45,Latitude,50.3508742,Longitude,-110.7158417
GAS889,GAS,20240313 10:43:45,CF,7.172418,PSI,0.8938971
H2O889,H2O,20240313 10:43:45,CM,38.5105352,TEMPCelsius,7.5406046
ELEC890,ELECTRIC,20240313 10:43:45,kWH,34.5981610,kVA,3.1779442
GPS890,GPS,20240313 10:43:45,Latitude,51.2787908,Longitude,-110.761742
GAS890,GAS,20240313 10:43:45,CF,31.5301340,PSI,1.4083387
H2O890,H2O,20240313 10:43:45,CM,26.1456769,TEMPCelsius,2.5842622
ELEC891,ELECTRIC,20240313 10:43:45,kWH,23.2024564,kVA,3.1776447
GPS891,GPS,20240313 10:43:45,Latitude,50.4351834,Longitude,-110.2239502
GAS891,GAS,20240313 10:43:45,CF,83.2078559,PSI,1.1457145
H2O891,H2O,20240313 10:43:45,CM,31.6584408,TEMPCelsius,10.3433980
ELEC892,ELECTRIC,20240313 10:43:45,kWH,22.5481631,kVA,4.8862975
GPS892,GPS,20240313 10:43:45,Latitude,51.8830136,Longitude,-110.1129790
GAS892,GAS,20240313 10:43:45,CF,33.6612302,PSI,1.5508963
H2O892,H2O,20240313 10:43:45,CM,25.637952,TEMPCelsius,1.1505669
ELEC893,ELECTRIC,20240313 10:43:45,kWH,79.1503773,kVA,2.7941147
GPS893,GPS,20240313 10:43:45,Latitude,49.3318042,Longitude,-111.3650042
GAS893,GAS,20240313 10:43:45,CF,28.4384473,PSI,0.9497654
H2O893,H2O,20240313 10:43:45,CM,8.7176035,TEMPCelsius,16.3955909
ELEC894,ELECTRIC,20240313 10:43:45,kWH,33.4849819,kVA,2.2993778
GPS894,GPS,20240313 10:43:45,Latitude,50.8292190,Longitude,-110.813104
GAS894,GAS,20240313 10:43:45,CF,77.6552042,PSI,1.1104327
H2O894,H2O,20240313 10:43:45,CM,91.1535200,TEMPCelsius,8.292260
ELEC895,ELECTRIC,20240313 10:43:45,kWH,75.4514979,kVA,7.9824495
GPS895,GPS,20240313 10:43:45,Latitude,49.532405,Longitude,-110.3505719
GAS895,GAS,20240313 10:43:45,CF,82.4508022,PSI,0.8467495
